"amount","denom","address"
"100","cube","penumbrav2t13ahs2s8ms6q0utgetty3zflwteepg87gqm88sqqcdj2mjhhydkykwu6n7dk557x84aa9a6cqhdytw0zk33xjgmuedprrlunc86up6zps8juej9rpuuydjtk7jaxpmrw2a64mcf"
"1_000_000__000_000","upenumbra","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"20_000","gm","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"20_000","gn","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"10_000","pizza","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"100","cube","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"1_000_000__000_000","upenumbra","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"20_000","gm","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"20_000","gn","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"10_000","pizza","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"100","cube","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"1_000_000__000_000","upenumbra","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"20_000","gm","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"20_000","gn","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"10_000","pizza","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"100","cube","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"1_000_000__000_000","upenumbra","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"20_000","gm","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"20_000","gn","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"10_000","pizza","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"100","cube","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"1_000_000__000_000","upenumbra","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"20_000","gm","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"20_000","gn","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"10_000","pizza","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"100","cube","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"1_000_000__000_000","upenumbra","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"20_000","gm","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"20_000","gn","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"10_000","pizza","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"100","cube","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"1_000__000_000","upenumbra","penumbrav2t102cs9zzpynxpr00ut2p8cjaryxft3k8pg69jv4ygmyz5u83y8jqrxjlje0q3cy9x99qyy6n8f58duvg35zhkeqm549gkg3fn9aqhp02e4ue6t98c2jac30hgc6mwu6d32455sk"
"1_000__000_000","upenumbra","penumbrav2t102svf3dyswcs7xp0wfg5rjm94wue65v6hrua7gdkruh0wdccuyjvmg7ynkseuz69eq75dcuu7shaayex4kjlh0t4slvt9x7tv6nnhslcpulq3w5tt2k086a2qq5af5ggz4dkhc"
"1_000__000_000","upenumbra","penumbrav2t102xxnh28rkc5m2y9gl5c3ptsg4haygxkkzar3nw2xz85cck2ex3hp3l54cggwrar3dvmj9u0u2klucpg2rw079gkmaj9wv7fgwa0t47d9dmc5uzauf06d72vhy62ghlf0uhcyz"
"1_000__000_000","upenumbra","penumbrav2t10435dyh62vdl52j97xtevt0w8w0dutjpkxq6wpffv56qyra3zpk66umdzlklcdtffnmcdr78zx44pkhm9kxhqdpd7h2x57zwfhmkgft44l0a7jjxu0wgg8hsfg2w6fc42eqp5u"
"1_000__000_000","upenumbra","penumbrav2t105j4q28fd063tc8n550cuqfwef4s6dhmzyzuf04r9v5tk3lrw45r368f2zyjsuuu5sz3yawwv37ddgmalmmhz6zskddh9pcrl44n3pw5jgnh5xf55plxaapwdpqlee0xk6nc4c"
"1_000__000_000","upenumbra","penumbrav2t106qkxaz9a7gf6yssw80uyqhxqepxlnnv43p7zf7cdxmd7dyhy75nv6sjm23xumee2xm790tux706ydtvy6mzsy2w30sfy20m0z078p3yfl6muqwsvzvw7uw5hwglpmsr0dhhj4"
"1_000__000_000","upenumbra","penumbrav2t107dw5ndlqpmmz6z0dacexphdy3huxsagan9gwdesnwscwcphgym44spn53xnz4csmrajenf6pt47f8ucwqx4acpv8dg646ky5mlq85luytu2u5jqmpnpt48klrc0800qal4eyr"
"1_000__000_000","upenumbra","penumbrav2t108mrx4e04cqx9defjcsej5at3nmnuygp4areppmjssq9f4wmffq98x5ylv909er3685g4caqzyu64epslntwsyek3u8u3yvtnhuf6ez6dvqhllcrwvy4krqsu2xn3zuf40r2nw"
"1_000__000_000","upenumbra","penumbrav2t109528sk0rn7k3lsd964d59qv2exn2w8mjhmwxhn5jx9smncmrkv5am5mdekd42c645uvqphckptyzs3f77r7a07ttyaj2t00x8vpmpqwdwnqq89j6ncagq5y5zs9l6jn5p5gpv"
"1_000__000_000","upenumbra","penumbrav2t1098nt3trtrftr5v2ljw7xf2anyxaqpyzvx9qymnkxuh5gce5zf9rpz5d2ksmaglhmhqz7esxujhpwc4u7q7mkth76gxnhq4lw0jk0gkm3wlspkkxvpmtcfrkvat6uv58f20wtk"
"1_000__000_000","upenumbra","penumbrav2t10jz7x8690tly8wcwlv2eekml6psgsga9c2xm82dyukxnd6dhum0gfx9zutuvgsvendkpkvxr5g0lt2a4zastu3env54dxd3etmem6xv8hr6cp6k8mstfuhee7yvxay98jc9r7a"
"1_000__000_000","upenumbra","penumbrav2t10kz6yus268k084yfp8m42dxspte87v07apyylxeyc6rupth827clr7vgk6w73qj5c3hh9r853d4gn5n5sl6muw4k3swpflc8qdzjl50n7ap6ppe37f0ef3ywdc9dmpwy249xpk"
"1_000__000_000","upenumbra","penumbrav2t10l8yww3hw5wwvn2njkgl9yawl4tgkeuq8l9jx3aw07zetjkp9j254ezr0tvys39jse2l8urjmnzgjzh59h7nydzxdmpe9tpfssx9zfwz5gy6ex53527dgeq0e4rsf3a34x5qhq"
"1_000__000_000","upenumbra","penumbrav2t10mrssrnnj6uac0rjjgvwlwfle005rm9kgq2ktcfqvy87j4ssvm304syd85wgjhqgepz8cvlpt4nsjj3lerk62ztuau04k58ae5rhl63p9ll05sd3rhve49r8kr8vg9zh5yl0qt"
"1_000__000_000","upenumbra","penumbrav2t10q9q7kxf528rnkahprjtqgagafnf6wke3t4qscw9qf8869l3xzr2c8g6xgxjnszdrf4996kaq07n6gh7gmzh96f70qje9ccf7g2j5l3kamkf4pxc9tkn03hgvlhj95mczuxc4e"
"1_000__000_000","upenumbra","penumbrav2t10qvncq09u6cea9p3a2gaqealdpxekx0vzn8x0vhp6er9xx0y4qsn6cd6snkt9663crdjdvfwkdxdlpa4zme0j7v7jjuxg28je9km2rjy0dxgfrp89r5rwkcgurxz2ypexhx5cy"
"1_000__000_000","upenumbra","penumbrav2t10rs4mx9j3anf5hdh58edktjxmdq5tqc4p860psa5qvkyhfex8vz94nrha2njhqau3wgs8h63r75xm25lk7pemxev369lpheqmkcgwajhjnvwch8mz45cuqnn3k92mkfr2v38sc"
"1_000__000_000","upenumbra","penumbrav2t10s2p894fzjr7hzteqttpfwllfv7t2qtdh7eq46e2kcx9c2wygxdla8wfe7wqua5m2epudnczgl5jh4mn80k977gqwmcqmnnfqh34p7fjcxyrw5zp4c7vff5jvrlhrd5w5qkczm"
"1_000__000_000","upenumbra","penumbrav2t10st7nle2f9clz79vkh46mgf5d6f75zs69cuhf9a3hl8qax4dfhw9q6rmst6eycq7rznreugyfgxx7kdxleyjk8j992hjvyvd4hm3szl9z3wlgxrwazynh3j8zu78r4kvsckz07"
"1_000__000_000","upenumbra","penumbrav2t10v2yz4td0fq4mvs9fz65k65pr34ghvmykg0ndmn6uvh36z27su85xeuck7j5hdsszakpqm4pcsgr9yza50dwut4m9zwul9v5e8ggk8qfqu06vpfx8mtnqe6quqg03a53vyyaue"
"1_000__000_000","upenumbra","penumbrav2t10wzzhglzkweyqpmz9qnnalmenr20tvx2awjqhf5jtns8sde2qkl54masgusf9spf063tvzhrphqmyknx5vd4h6h66u5fh2svw9y5j5mynklq39x4q5f9jzrv5s464nkhc4makc"
"1_000__000_000","upenumbra","penumbrav2t10xekvkpww3q9hv0ghs2r7kh0e0gqymmtt5nk3u9rkk4d6dq63pdwu7am9mnj7t02lclg0rhs7hhaa9ghfumd5n8wyq3k5mlynxaq9q3x4sfmt689yyanrr0d82n34xz5hg9xa7"
"1_000__000_000","upenumbra","penumbrav2t10ye504lzpfmlxtj8dmelgtzzryr9t2cnqdxtqrvnjx8jya6m2h4wq2pr5t50ku0xphdx673gy4pcpqzwdl303r3tjsqjf7r7e9r9k85rj6gt62j6e7xt2r4nux0myv5cgd9d9d"
"1_000__000_000","upenumbra","penumbrav2t10yteu3d5evcsgagrvv92lnzqs2r2gsdtrzuk93z6p56py793nk25xuhd5pkn099fxu3fh6an3h0enkf2su6wahry65d4dmcgxpmyk8hyhvfjhwew6cvvk464a9uuvpdfrqlfva"
"1_000__000_000","upenumbra","penumbrav2t10yth3fdkhhfgt9cvpcvnxmwmlc0xw0a3qhzmyw5fncfp7t0yxpxuzx9w8x4s5hwpp670hgeh0fj23nk2uv2sdr5dw2l7rzld00ccwg7r2vfza2gy2jvztzz87rpktl4hktcqz4"
"1_000__000_000","upenumbra","penumbrav2t10z7f64e64f5gptcma4ptdmn6aakapvqr2gllrkme5v9y7lanaz4tnw7ss6ywzhk6dykafpq0mtg2vk6dsykrzjlan7r4fggn4c8ahn00g0jfsqv69cxzyaqnf00psycca4pkjw"
"1_000__000_000","upenumbra","penumbrav2t122vw3m7cvs8kv33fa3nmrkykv34faygjdnw8unnxxr4gnkzpnyk2ye2dkkeay8mlf92uuxzmchd703ny7frrpu9lyhnz2lvm0mzsjajpt42uhqpxsn3h8kfrhv95fy7cflnsyw"
"1_000__000_000","upenumbra","penumbrav2t12300ns2rm82c3klpl70rrqm8rvadmq3shvanq2am0rdtu65x0j4v5duwl8fpsk3uajvd0csrcgzqwxr0h8yknu24vje8fzx3mykjpza7n0nm3clx6lgtw7jdd8at8wxjq0mr79"
"1_000__000_000","upenumbra","penumbrav2t1234mdz5whsqjsrar8wjvnywvjged5u7auctu8v8egt3k3w56xr3cuqxxh8k92cf8knhzwyfaerpfu6dy7rjfjwyx5c24aptfpd34uvagepj6j59hk0eqlc7qhwlms9tmxx4e93"
"1_000__000_000","upenumbra","penumbrav2t1252rr03ms5h39tswjdvw9zyj83s9qevxv3ag32mt4s5gw7ne2ltq4js7q8wj9gj4mxukt88st7jk7g4ruff4e8e9xz6rvhws40cfxh7jvra7krdcvyj3el4vvx3w5a0lhd0sm6"
"1_000__000_000","upenumbra","penumbrav2t1258nc8hvgq2ehuxr9qg58epemnqna7f4uwlk5ydu6q7uv7wn9kme63z44t3x90g7k66g6fukekzqnv9zp2vq4svx7jft07x992pe3umdxmt0dscqet8ycfd4fm5e3gug04muya"
"1_000__000_000","upenumbra","penumbrav2t126rcwesn64leh9px85p7jns5ycm4jrx5x58rhyyw0auzq27jcxrjludmn2996qhh2exuj9gdmqlv3764zgmdejrjl4224nhcf8p2zj7d236nqfeyjch55j8z6pc7xnvll0dzhv"
"1_000__000_000","upenumbra","penumbrav2t129fsxswed04xa0qqfmq7ewm5s8u2zjvyhpv9zlulsx4enm3ensar4hhctmqfmuejur2eagklel22628fts6tfrqjfms0vzpw983dakjn090mhq3fm4t4th0fxdusshmsxag60f"
"1_000__000_000","upenumbra","penumbrav2t12cmxtrgn664u4v8ujllsntad6r07yfsm78gwe9h0gm2ppjn67sv6gq2j6jh85upeazqtvjsuf4gzdcgm4c7t8ch6ggj3fayw0h0lx7fp920dz5zuqctu24qp5jemxsavt4pu2g"
"1_000__000_000","upenumbra","penumbrav2t12cxr8rx9z3dwlspylcdx34ylna5h3x636m6csvmw2x44n39ufa6hka93vqlshz545lm92vlwgmhfw55h2vd93uljzm3vcznmp4wan3qkdxkakc6eq4vplmulq68myd50ugtzdh"
"1_000__000_000","upenumbra","penumbrav2t12dsgd5qe4vchtpauzt34uukw38zugqq6avsucqaq9c3k6w90alj5m08hl2606t0zs6afh8xyl3k3xsxvsl7dzef25g9zxevj8dx4afgan9kkz4ft85we8t7rzpmvntepusfr89"
"1_000__000_000","upenumbra","penumbrav2t12gs20nc7yte2t6panz3vqca6uslpaja3rx8veldhmyf4gdw6vu5dl5v3lqlvugqxk2ev0yljvxw0pqn8k7udzvd2y8m6p3lda9pd9rl4l4kzkvfkacrd3jn8fwkde5jfl897av"
"1_000__000_000","upenumbra","penumbrav2t12gvfu5fdv3yt2kemptemfdhheur30aqhyk97q7aj8nfasnk2dpncxgf2dcwd24ncduhvn0zfe0vls4fhe4dueym69uz482edemjct88dsm6fkau6ma5z7ng65ft5a5lwn76ra9"
"1_000__000_000","upenumbra","penumbrav2t12jf7hshce4tlyh5ldsvujxs7cymcslzmkdmgxjz4erpved0sq38v7x43cqls33kupmc4h97mmcqv7lz24q3w33dtvpwja57n6lzk4grged8jecaq5g36trluevmygkvvqk2j8h"
"1_000__000_000","upenumbra","penumbrav2t12kat6nkvfeu83ck6whk6y06jjqug604y7s7gyrk6j4wrlkt65t0fn625tsejq5khsy7ku4r5rzyflln8jk0se8cj82wfd47haaxzxe3p4zq84vl4uhp9ys75twp4z0k6j45qnu"
"1_000__000_000","upenumbra","penumbrav2t12kxauvxwf7vl2kfat275d6qg2n7cswzq8q7ma233yg3mvf0gezskv2dzt5p0ak2y9qa0s6q8tewr8hm77x5xmjx4y9q4f8fezky64m4lc7h57z6c957pmrrcsss8s7yejfak3y"
"1_000__000_000","upenumbra","penumbrav2t12nf0nhazq86kumtusd0vr36vfkwcypfc7rv4auqhswfhxxdgk52yxda3n4qp4tk2sz85cx3rcx9l5ywnyhyk0z37fsnpy6ag2yn3522vsnlqt94uau56zskz0sth8vhdqxu22z"
"1_000__000_000","upenumbra","penumbrav2t12pjvkflu3srtccs9map7g73xe8nwvsydj53rtjvx3hmvdtkx7uhph47c5kuyapzclgwf0576dg4hdnptk9kexqmx2kdjdtm8f9ye9tfwxhvw6rggtv9sv2h4qve2pl0qe453hg"
"1_000__000_000","upenumbra","penumbrav2t12pmumyh6czvrmjuv3atyry5wydhetlgy0yxm9tykwkm64a9rq9fwcr6d5u60ghetv6965l949k858zfqfq23ygwwztxhl6hvgwdpuspsa2uujc0nzrx8d2d5zpuju57mqct5zt"
"1_000__000_000","upenumbra","penumbrav2t12qk5ks0dh9umullq9v320gqecklqf8ppqdyjll6uqwpej5k8y5wd30qetqfvvqde3npvjyrerxsx4ufz7snpnx0k68qmmt9kd7f960kxey0s0c7m8l82dngxna6sq4tk0ys9tr"
"1_000__000_000","upenumbra","penumbrav2t12qsm3y2w2x7yyljv7cs7vsqwa5t3uqwyw43du67zprr4qjk3en523decycnm3fkn5zvnhrte4n8nrq7grmrkw8t752h9uyzug00fpa5jyv0k5spta5zyflcdvd66msqjxhv3s0"
"1_000__000_000","upenumbra","penumbrav2t12sxmcv3rj9qvxq0ujms5vnx4rxra23qgur5jtmmpsg6jryw5h72euenhxnzpg72zza023nrk2pud2za6qgwrkruaju00mcgjsucvr8cduau80a9al5dsc4z7525svfuc048735"
"1_000__000_000","upenumbra","penumbrav2t12tx9vey3r2ac5dv3v22kw7udkm9zk0dlumktn77hkwuj0akscxcm4f50a0pk376nllwnrdn0sxwpa7c35t6ljllrggjqw5q0s78sgueh0ca9ysqhurzsr92x02ygrpn2t5g3um"
"1_000__000_000","upenumbra","penumbrav2t12ve554epqwndnq0jm4hz5uezwdk4m5mzldguyaqr0cv2xru0gqc434cjuhn2dvfjn2wu26ggtrxrz90twv88hfpeadzt3wsyarkfj6hdy8rcpzufzvqcuk74n8jeh7tf6r84xz"
"1_000__000_000","upenumbra","penumbrav2t12xa9xmwm73eypxn6hcf9u2v4v2hd8x602v9w3kdxk6zd2c4jee67n87as4l0r4acy4zd7829kad4mz0h3rw3q6tfz77p5tc46qd0yzda9kys86hjey6kxhhamka9enrrhckzlh"
"1_000__000_000","upenumbra","penumbrav2t12xrm574yn6q47rwj4gas0duncxt98mcy2h27jztk2veeeml9877zxn4he3gfeyvdr0ddqud8j68sg3xztqys8lz6mteuyfc2d5088eld0me3nnt03nr7c75umg0ls2k3nxrzr8"
"1_000__000_000","upenumbra","penumbrav2t12yq3kq2wdr4pr4g0xuc346f724nyjp7r93l0lxvdglafjpg650mka8hdhuqfa264tfrxu7dcchk4973k4fqpyvlwajt8j28nvp37u90xhv9qd322krwzht0h8g93rg36clr6l0"
"1_000__000_000","upenumbra","penumbrav2t132xgvqt4mghtya2mk93y37q2nvu4xskxev5axklu5dwkfdxuj7sq869zkqjj6qyd7wdp7kldfvdchx3f8upp39wxuuw2gp3gldd4m7pcx7mxc4zcam9rn9fzpfvk53s5kw6wre"
"1_000__000_000","upenumbra","penumbrav2t134lxvjzfwr294llyferqv8ynftrchqqp5z44x6kx90qe7dfzrv9hanggqly4knhjq7w84s32w2pyucfuvwtpfx30h6galegwg2zj76wryy0k242ndhsyas7hprjz29pzhyml74"
"1_000__000_000","upenumbra","penumbrav2t135c06ea92jdure3ayt5mkl6qves57qdt6lgf9nr0z6q33c305utdfgqql4qst3xtfq2fz28kg2vyu0jmhcz7lemvh4cu9ml072jeyp3dz4c4avvnhhmudshzsnx5t7uxq50x7h"
"1_000__000_000","upenumbra","penumbrav2t137x8drnkn0gxgqf367tvqql9ccfw6aqh2ulu2l4jg7tdhd5tav7drgt9ucg9nxsmpatslyts72sm62dvn7kyfkvwwqmjmxzjq6cjq7xt2s52ttnvv369m0nhf7dnlc4j493ed2"
"1_000__000_000","upenumbra","penumbrav2t1386u67lldcf3udtfhhxt0ylate4m4056p3s3s0ykhunuw3gpzs028nwmzmyd0lfsd74rdl9y342mk36ky7lgda85ng9q98zjmunpp3r39lf769z06x9vpazhxhncsg2qmyqu0r"
"1_000__000_000","upenumbra","penumbrav2t1387whgn737jvwzsksrhgc3uw8a93mzv6klvk67hj9san9vxks27823we3ecahuxwjsxnnm6zd3j7ng9p44yx72c2rmsksp7y9tdcywan4uwjtmeqhf9hptxma2edwxz3ned9q5"
"1_000__000_000","upenumbra","penumbrav2t1387x2934ttgtysw3kz3pw56r2pazdl7rklaxfy5c26avl8s5p26dprqz02n9mxm23lt6f2qmljnj05gyq7q3vn5qlfu9y6u48ymcnhta3fl5egusga4vm440kq7u0v85gg48eq"
"1_000__000_000","upenumbra","penumbrav2t139ycm3d79yt0l4k7efuvwygfnt67ylvps82s0pcumxcdwaz0zmh3yewy380wvxkers3hknryx5scv993vhp39pme2t5ja3c2eh46xh9qmw56gcm9nq0e7nrrev86wj77t4pzu3"
