"amount","denom","address"
"1_000_000__000_000","upenumbra","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"20_000","gm","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"20_000","gn","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"10_000","pizza","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"100","cube","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"1_000_000__000_000","upenumbra","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"20_000","gm","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"20_000","gn","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"10_000","pizza","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"100","cube","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"5_000","nala","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"1_000__000_000","upenumbra","penumbrav1t1nlxeet09efxape2u5kjrtd058k386q8waf239e4lxkyc7t8d06vcj3mtat8hdas5mh8uzxgqkadxnraafrjsequ747ud5r7x37t9lhml49mevjpalhh25407c8ertvzjvkr73k"
"1_000__000_000","upenumbra","penumbrav1t12ca3ydnuv6hh5pz9459l0jmmqhy6wzzk9szersv0n2wv6nfasxcgvp3pdpud0hgufs7xsj7pr5jdtn09wsv98dar72g5leph2ktlltr9cv5ewxcdcn538vyjgtpav2ge2vaasf"
"1_000__000_000","upenumbra","penumbrav1t1l8u4sj575wqtwmy9ecvg32ckjll3azunzr2f8tk8r2523gq2560e6dzczquvqv8u96jhl6zrmndewmlp42estpyxjx47k2fc0hajpjgamyshvgk20c3vqg8snj4uzeegletn9p"
"1_000__000_000","upenumbra","penumbrav1t1v7zt7swlmxlzsjdvhgkspktmejvcr8y5sx8rtxz4wk0n738n6y7dvuj503f556k8etph3k44c8zdjh9kelr24kqy0xhgz0a77ux7wunkdnjpu9hznlkctkgxstdjas4ewr8lu3"
"1_000__000_000","upenumbra","penumbrav1t1haxl2eg0xjyhtp2tau4wvy928zlwu4l99k85c39t8ehw7x6zdf4c9eax2y2uscc7j27a8tlkw550scj435627fxw7gczrcp26ezjkgljam26wn74dlwjxat52a503ugxeggadh"
"1_000__000_000","upenumbra","penumbrav1t1fm4lvyduw9jxjkt7a4asagwlmfsvlea0vma2m6uq0hz05v2nsumvdg768ytkvvg75ev8j5e4kefveyrxmtvdrraucaxzfd99x6jv90qshs7q5mt62cp4vhzqdt29k9n5wnpmen"
"1_000__000_000","upenumbra","penumbrav1t177s96u0mgxdz9ms4wva8th36kltchst87pq99fdkjmwqzu9n3duyu4taq3eayx9qw6unum2capezdk55u7avmpgqw3kdemfkv9ukudf23yvnnghvmyz4rwfdjf8wwj7qzfsrme"
"1_000__000_000","upenumbra","penumbrav1t1gf6ashczf7dmnkma2sgvm94tgyakg46kdmzyw9606j3cmycr22yydykj8l39m69s25lt2vlx2wlknpp2xtcpne3fvj766xyu59dqx4gg3a2r4rdtm6ktewla4uel6sqarkxeld"
"1_000__000_000","upenumbra","penumbrav1t1ycc9eyzy08mts63fcyygazxeru85wmjegjktfct8f8k73elwtxjxzsl8f2e6y05n97kcsk45gtr0j8m3uz372zmup8lrsj9sepc2a8psqxhwfjt65j2f8c8jqhh4fzdwk7nm99"
"1_000__000_000","upenumbra","penumbrav1t1cpk3tgy35ph540hqpt40zcghtrjwat25p8udntacqk2an6909096a7me3f4meve5gc82ch8hxarf20gr0upp6a3u9rzr2hxns4ew5lf9q9ma3v5e2zrs822runv5z94efpsptd"
"1_000__000_000","upenumbra","penumbrav1t1w5f0vafnllz95npwgn5t4v5g8v8jdfpz6x46w4ml99836mrj426y405dpks80z2y6uf2ntrmg4cvyqw5geemx3sg9ls5kjfdttdnwgzu9pcwudulrz33vqv2shklztvx74ht0a"
"1_000__000_000","upenumbra","penumbrav1t18z2q2d4jkph9hwjfkmwhkdm079hwk8vygwmsfcc4d8fgdqge5sah3hfzaw2wj7r70a704vmmzu57km2k58lye4c4j8f3x8r003jf4ny0fssml0ka2w3t2s43mzda2jtqu7gzn7"
"1_000__000_000","upenumbra","penumbrav1t1t8tewt7znu366v26h9py4fzjjayt2h8zpu4rjma72943xjysr2ttnq6uh3yvh72086ngsecv75rx3qv7qnavldgx73a5r9a2chllr3jp7decsqd3j5uhe8xef40p6zan2s5h9w"
"1_000__000_000","upenumbra","penumbrav1t108sc69s6dafdypd2jsel3ncqye28ftsvjmyzup3n6xd7ak6dvffel6wcgu5r5822ch8un2xlv5603vhkvvnn2f8kymasg3mmsly2uvsr38g7luv5m8qzx6qsz6g9xvv6s6pqpq"
"1_000__000_000","upenumbra","penumbrav1t1w5f0vafnllz95npwgn5t4v5g8v8jdfpz6x46w4ml99836mrj426y405dpks80z2y6uf2ntrmg4cvyqw5geemx3sg9ls5kjfdttdnwgzu9pcwudulrz33vqv2shklztvx74ht0a"
"1_000__000_000","upenumbra","penumbrav1t1vscykrzdrkx3jzf9aj3jeg06reaa0n442apjj43n68xvvycmm8r9su5mmmnukskkhkuqpzy69mc2cx5gflcfpqzpqwl6m5mdg5n0newzg3pzcsmsjydzrfmyapu5a535ern88k"
"1_000__000_000","upenumbra","penumbrav1t1jw47d5rvflmwyxkpc5lcaleudyhjamzhutjxhhuv4sakee3jv2a2tezn7zmw2awcrt66pg0r3p5dz5h0fftnjy6am0cpcdjtfxqueeqkj26c24y4uvrhmnw6gzszm6hge9ez8j"
"1_000__000_000","upenumbra","penumbrav1t1u45gtd3mccwwf430ceda52kg0x3k9y2xxdcw4uukh52xkjsn0v3pgqyeletv3zdnnumvgxr4ev57g9dsfq2lwl89rdjd58jg84uf8cpzvcwz80g369a2v8gfsfyjx7g8ptywk9"
"1_000__000_000","upenumbra","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"1_000__000_000","upenumbra","penumbrav1t1nxruhw45r9lvdmwgzrd4m0vwl9q4a62zjc88z0jp3ftphejug3ytjp6gfchaxyaug33sne6hdjm92w5ffgt5nrydrl0y5cj6y5xc7pnz5cmjc3syrhpj2my5ymey49syl26n5f"
"1_000__000_000","upenumbra","penumbrav1t1ngna5n33k7xgfzrauegkrpgk0cxj4wpdzpn0lurkh59mxudffkzxs5ha4htre9v40d5983cknaftjxvmkucjr5cqjxrr242pam0sdkf970aynzrp88tu0mvvncneu4p0cjqyxy"
"1_000__000_000","upenumbra","penumbrav1t1hu95zmpjgu9g5nnr5m8wgn4znvxlmaddwx5rs5hkxgezzzrvae2s9f77yylgp57jdsm3wa3vfhs3l8dg9xegp2p6nz6yx0tphn8l9gye9tjrz7vmvtp9hre0s40g5u2fx6tgv9"
"1_000__000_000","upenumbra","penumbrav1t15wqc2fl77lsykevqu0mmuxpd3rt8aesdjm8u4nzrz4trqtjyn0wr638s59cms0grvtc23vad6clghh33d9jguhd0jq986h7qpzyufcn29s73vcmwku8vp3wl33az9qw55mdexu"
"1_000__000_000","upenumbra","penumbrav1t18msmd7xslgptxq90ywc5zhutwzgehttkgd2tf27ch5pj2y7l0dhkre97d2luqavglkg2ufphlwwns78lmdv0mz0qsvzd8nrvxyyxplfnf5m5q7w5l6r56hhplnwrv7wzg6z68h"
"1_000__000_000","upenumbra","penumbrav1t13dlyeu3kz9xmkdkujetarjgvhjyda4n7u9vkxkdxghac4dwv0j3a9qfp8tdyr42xfkt2j2qwqsfu6yg99wn55z9kjw39tv2lhnza99tl69xlftfq6tet0867xka2q4sqzug29e"
"1_000__000_000","upenumbra","penumbrav1t15un2w37q23xje8a52lwu0ng4xsjwhe5jck5npdnj0dazru8crl5hy5jdejphy6pg4x7fk5tk3nwwytc7jvq8u3k06tncxug88j9sfm95259d8jvpnfc7y6q0dzn7n9hfpgulyj"
"1_000__000_000","upenumbra","penumbrav1t1rncd7hwu74esecwtnrp76zmkn45zkncf07d485dg3efwf2xcdmylw0403tdlpaax029seg5fuzre3nf3edu9pz26lqdv7t6yt8marr3jrega0ccncmd2v397k2649zasp55dhd"
"1_000__000_000","upenumbra","penumbrav1t1g99rcfr53vpzfnglad89lc3tae3kecu0y2xqtsjvnt7azfxumznp9f6v798567x0r0ujaa3pggk3rck6euj3j9a9gr426t8wa5luezgqugqjht6u5t0zcswsexv3jy8ssvu5jd"
"1_000__000_000","upenumbra","penumbrav1t177s96u0mgxdz9ms4wva8th36kltchst87pq99fdkjmwqzu9n3duyu4taq3eayx9qw6unum2capezdk55u7avmpgqw3kdemfkv9ukudf23yvnnghvmyz4rwfdjf8wwj7qzfsrme"
"1_000__000_000","upenumbra","penumbrav1t1fm4lvyduw9jxjkt7a4asagwlmfsvlea0vma2m6uq0hz05v2nsumvdg768ytkvvg75ev8j5e4kefveyrxmtvdrraucaxzfd99x6jv90qshs7q5mt62cp4vhzqdt29k9n5wnpmen"
"1_000__000_000","upenumbra","penumbrav1t1haxl2eg0xjyhtp2tau4wvy928zlwu4l99k85c39t8ehw7x6zdf4c9eax2y2uscc7j27a8tlkw550scj435627fxw7gczrcp26ezjkgljam26wn74dlwjxat52a503ugxeggadh"
"1_000__000_000","upenumbra","penumbrav1t1v7zt7swlmxlzsjdvhgkspktmejvcr8y5sx8rtxz4wk0n738n6y7dvuj503f556k8etph3k44c8zdjh9kelr24kqy0xhgz0a77ux7wunkdnjpu9hznlkctkgxstdjas4ewr8lu3"
"1_000__000_000","upenumbra","penumbrav1t1l8u4sj575wqtwmy9ecvg32ckjll3azunzr2f8tk8r2523gq2560e6dzczquvqv8u96jhl6zrmndewmlp42estpyxjx47k2fc0hajpjgamyshvgk20c3vqg8snj4uzeegletn9p"
"1_000__000_000","upenumbra","penumbrav1t12ca3ydnuv6hh5pz9459l0jmmqhy6wzzk9szersv0n2wv6nfasxcgvp3pdpud0hgufs7xsj7pr5jdtn09wsv98dar72g5leph2ktlltr9cv5ewxcdcn538vyjgtpav2ge2vaasf"
"1_000__000_000","upenumbra","penumbrav1t1nlxeet09efxape2u5kjrtd058k386q8waf239e4lxkyc7t8d06vcj3mtat8hdas5mh8uzxgqkadxnraafrjsequ747ud5r7x37t9lhml49mevjpalhh25407c8ertvzjvkr73k"
"1_000__000_000","upenumbra","penumbrav1t1f88x00q4ngygwcap57m6qv5rhhp097lerc4pwqfn0cyxuqkmgulujvad5f36py0cz62yz0dnpt3mlr69ke2eh57cdk2s48xxfthu3qaj7k5m5zfv587q95g33myw9nmsarxnuq"
"1_000__000_000","upenumbra","penumbrav1t15kxxhw8uu5gyszgz7nm9x0k97v2avdpnd3y99ellwjqhhafykm2yfhxvqtqhv3tnlwhq7udx8j98l0ftp9apgf62su7xu8mqlegq62kz4cpfzp5pt0a566f0lh6pu652h9f39r"
"1_000__000_000","upenumbra","penumbrav1t13sarn9vjq4ps22qy73t6s2wf4ksm2rg0gechqh9fac8dt9sdmp82ezv8yr6wkv93fswq9a294x9dzu33zf8pcs3lcxqf87e37c7x5fuvn2alnrc7tj6lxqfvhj3hlrnp5ve4hw"
"1_000__000_000","upenumbra","penumbrav1t10nh2u7hvf7es2zw6trzf9w04p5jcaedd60xgmukycgmrc07ws3gwz3q8unwxm2kvvuky2a2n8ptk7ycyexshhsuxc8jvsq9ay6wzlpzrnrgjzaljwxkw6yrtv9d2u4y0m9e5la"
"1_000__000_000","upenumbra","penumbrav1t1n6xk835ajkyep9cz0u0g6yynvhfxlsp3dnachh4p2qytp3m28taa3xgpgmwnem3k498z3gc4tq6mr2lcqv9z0kzfg0gt4r9naxr3gs0kata7gpceg2uvhg84e4nl9c7c0ca4u7"
"1_000__000_000","upenumbra","penumbrav1t1l6sgjx9hg8r6t77ss04g2k7ccy7pcd93td0f5ljrhslkfwtgtule7gdvas3p9mx5v7e74a3chdessdu2dfulqh6ccllmyna5vl4tjv5hwnnn8qkwq95h7t5gjxmljffdmamvpa"
"1_000__000_000","upenumbra","penumbrav1t1fxfj3epgqnxy2gkwehr5qa8vyeln2grz25xkrlhvvzaer7x3hrzq0j5kpah5e72whnl697guk6pgenyufak3ql7emfgnczevwn8fvx9ul3ky9s7vcdd9s34arq2ujwhajagtep"
"1_000__000_000","upenumbra","penumbrav1t1nul2vhlqdf7s24r4whxvx534xwhx39jwmxmg3rtupmdf56s55528d7drmq6ukutrjamu853h8ydgwut4j0t4nshrxcclsh968m77sagcrep8svwjwtyyr89059aum4fnd8r6yr"
"1_000__000_000","upenumbra","penumbrav1t17y28uren96jda5tn4m0ja8d0laykca5vn0l8jdutknc26n9y72jfy005cvla740v385hjfpgjsyjsfgkqdvk67vtcpzs3sdjx7pj8pv7hq96uextczeh7ajmj2dcap4dc3689q"
"1_000__000_000","upenumbra","penumbrav1t1a6fw6sddh962ks5uxujcnve3wfg6flwtz6qz8lcxm8jnphqla80sapl7hsy4g42tuuz5u7alezzt77lefphv97ctu856yast3yeavzvpy52qv8rhx5mhk5mchdvlhc2trmf94y"
"1_000__000_000","upenumbra","penumbrav1t1jdd0pz9f66kpnm8se72vs9xq8vqngrf0ddr0qgvdxv9t45sy2xrfkkhphz2rrrkf022ljen5qsj69u95ta03hmxp264p922f8vad69twwl94z7c3yvhmw4mxzh2mhwtef2e99c"
"1_000__000_000","upenumbra","penumbrav1t1fc25rtktce8dwnlhgsx6dvg3jlcfydv9w99882jf5l65vq5wpqe724fwv5gav058vucz90qdcudx2gcys3gcpvulfl9dr5vu0fqe8qsn79ed2wc5um3mwa90lmwcjxwhpc2h48"
"1_000__000_000","upenumbra","penumbrav1t10gglytauqulxwenhuljkuw98fqpdnul0u339vdhfc7z9a37mgxe0lhvw65wcrkd0ltpdwxded0lfycfuzxewpw5rca9a98j92kq0fashfkpkdtau9h9gag6d7zk6g339qdhq9a"
"1_000__000_000","upenumbra","penumbrav1t1peeqd7nw4tmswdll89tw4sduum6g7xpr4m7tatsvyv0j0e8phajdvak7c36glxs3cxzg2evwh8vyevlxlq9yjdzkznrletdj942v5447u7djhm4qt6llw9aq2ps5kfqztznwpc"
"1_000__000_000","upenumbra","penumbrav1t1xnax4l8m7h5wyey5py6xyqfz20pymruk4k54tcgsxgt4n204azee8a9jdp7xcr0ueu550etgnu792s3u2wa05sfdu8uree6y7fthgn0r8kumade6nfgdw3q4a35gj3sn4mal70"
"1_000__000_000","upenumbra","penumbrav1t16efyjsx9rh8zj86k73zcn2uedx5psdjrdfxhq3daa2lm36e258ytrmcl52jpezd8q4ze2rfkm0fha0vzfkf2ez2w5q04uyyrc893j0xwfxffledrx07t54frmyfe8saa03299x"
"1_000__000_000","upenumbra","penumbrav1t1peeqd7nw4tmswdll89tw4sduum6g7xpr4m7tatsvyv0j0e8phajdvak7c36glxs3cxzg2evwh8vyevlxlq9yjdzkznrletdj942v5447u7djhm4qt6llw9aq2ps5kfqztznwpc"
"1_000__000_000","upenumbra","penumbrav1t17y28uren96jda5tn4m0ja8d0laykca5vn0l8jdutknc26n9y72jfy005cvla740v385hjfpgjsyjsfgkqdvk67vtcpzs3sdjx7pj8pv7hq96uextczeh7ajmj2dcap4dc3689q"
"1_000__000_000","upenumbra","penumbrav1t13y8ge0wy4hq9cyrup4462axrnhfxjpvfxnfq25yszzalmsqp08kkl90r6vtqp5ygrltfhfnz8cdhy5mk76l3t7lzkehmk639kr3y75gzx496fes44k2k0cjmddw92mjtg8khze"
"1_000__000_000","upenumbra","penumbrav1t1n737nt4n3jrew9d3e3xlqkup5ydmcufzy6faaqnwckdfdze06lt66sjhxa0j85mtv0mw502rrrx5j85d4yt0ufu2cwhhvmltzhqy5h7c5p4ahq2ctqugvscw6e6fa8u67xc8ky"
"1_000__000_000","upenumbra","penumbrav1t16ev4j4xnmx27pa3qx7yxevkq7qp7fck3lkdc7tvsjd3nxw2dhtsj0vaa8lpn7ahua9w48wtnz6xmz900p3409kvm0yvu49s8s3sk73g2nv0tkw6x0a3hkz8lgxsn8jd3pm3sfv"
"1_000__000_000","upenumbra","penumbrav1t1pn63a46n24z4xdduj638ta50yc0gwtyhsn7g7clfta2ympf2y6xnf9u5rlc9zsyvcn88xq0hxjvr96mrmhk4hr6srx53sqnkla9u35vechnnemrt37hsnayx7mydgzvv7es0je"
"1_000__000_000","upenumbra","penumbrav1t1z0w4tqhmsyynpfqdvmznfcgv575s0zw4sc6pj46u9thvnu4wsz5gdp4x2wl3v7yuqaex7w4nft5a7wvkrm4hk2wk6gwmhncv2s48n93anttttjntmzg09prlj9nyu886a3ezfh"
"1_000__000_000","upenumbra","penumbrav1t12ezs5wa8qjssyh75w6g6fyvfhsu7nq4l678chaqjn2yuk2a25dkk4ugpa59l6aum0zdvyaxlpc36grypk9psxml5wye4kfnmepcfrlcdhv42fyt979p7nh25zcfknegffjmxnn"
"1_000__000_000","upenumbra","penumbrav1t1pxr4323qud4c64ndg4qe0h75ujjp5gz9rhz5vtdeuzvvsn796j50uzmex6hsnw8nfym9xvlm86x82p5wxvf40tsgaa5s4ah2t8h736cd6afjv5crcug7knhllnx3al08g3gfy6"
"1_000__000_000","upenumbra","penumbrav1t1503dsd0xqdzvjhfu4l7l47alfj2uy0df6mkwu98442hugrdhkvhutyff4x3qdwdry0dsdhv4hjr3e74g6sgxnr94sfnfeyskr9wak6hrr2qujfypcuecfjzrc4ce3vdlg6khxe"
"1_000__000_000","upenumbra","penumbrav1t1kp04y7z8rzj3wyvpqm0et8ynwqtxccuewyp8knqkvv4zazqxtvdxp6nrrzqfc0ns54dtjfxzma8f56fqyrvnl267ea695cprtezv3zed57ef4e885vp7kgyr80p3sadjl0dtv7"
"1_000__000_000","upenumbra","penumbrav1t13swm2k4chjkddusczhnn3hqpl3l9w406yg9x8jdkfgv4e9vhyr4nj5khg0cd3wemlymfct83gvya4nuxms8uw89yukpeyc4mgpxttelll9cnct7p6ucvgtfpl83p8upvtx3f3y"
"1_000__000_000","upenumbra","penumbrav1t1z0w4tqhmsyynpfqdvmznfcgv575s0zw4sc6pj46u9thvnu4wsz5gdp4x2wl3v7yuqaex7w4nft5a7wvkrm4hk2wk6gwmhncv2s48n93anttttjntmzg09prlj9nyu886a3ezfh"
"1_000__000_000","upenumbra","penumbrav1t1503dsd0xqdzvjhfu4l7l47alfj2uy0df6mkwu98442hugrdhkvhutyff4x3qdwdry0dsdhv4hjr3e74g6sgxnr94sfnfeyskr9wak6hrr2qujfypcuecfjzrc4ce3vdlg6khxe"
"1_000__000_000","upenumbra","penumbrav1t1upfvf88vmlv09xvs393ngsrgry9c47ru9f37frqspfa32k8302zdfem5fvnaxtp6qkt23f8mpky3c7y5ngz0e8lg4xdmeg96rnmzx3krwvludnawvt0zd8wk3sn3dqd89tsnt5"
"1_000__000_000","upenumbra","penumbrav1t1qsevkmh9v3a3j8y5ka4r2k4gq6zf3c6jl06f3ctvkv22k6unqjpd5fpgk0e73y463ej364e4mskvulw03uvx4uqntnx42e3n7lzwg3q25u95tsrz3ux659mzss5g633tjj9hvw"
"1_000__000_000","upenumbra","penumbrav1t1g2ehtskl3zpmghddrggk3jmnp4hczru9t5mgq8x4mxn9pmf0l94c80pq3c3f75qz53hkakgcujrk8jj853k2vgvmnn0ru86e5s28vezh977rnklywrgh5cutraf59mpj8x8xm3"
"1_000__000_000","upenumbra","penumbrav1t1z24eq8mgykwdf85lw5f4qkeas6k9u394m0u4k4x5vh9kmlrxn2qt0p5033r6nynryxkt04es8kf8tgah37u9xcty7r7u3hh2gaqawq0mlrzaqxnyc9g8v3k4khxqgu2wlet5d2"
"1_000__000_000","upenumbra","penumbrav1t1kvx42lnkvr4e2zgwgj00kk9c6ntmp5htg2h9crxzpur9wgdwzs8wnhgns5869n9uc3wf2j4pcysx96pdnfgxwuv37mjxppmz3n8w4pcwfmf42sjhqu2s49c0mtp7wvz52cf4rq"
"1_000__000_000","upenumbra","penumbrav1t1jmjl0a9320yacfpvuerjlmvmsdrsml0a68yqprle89cv2xc0pcgszay4ggq7cugfslea84ap5qhgz2fyp03a9p5za3gga7wgtljlsd8s83waagnhl3fhn384muxzr463vdjhah"
"1_000__000_000","upenumbra","penumbrav1t17s45x7yrnp0f9phucjeh67q772kxjk4hj9z00avflfq7gthxd066dahhjzup6ld5fuxryumsd5nyt8vdjmv4auhvyrls5chzwyusx7jmzg2683cyffrrx2dnfmv9jc5ysuqehk"
"1_000__000_000","upenumbra","penumbrav1t13slpfssv9s0y2aeyudn6myn4ewa5e7gz7vymtsv76sw6mezyvwjmgvp5f8p609eagj8jd0gygfh08t8e5xl67uly9x8jwldjaphuvxapzgpcrr2flc9dgc4x0tyf7y57tp40jr"
